Gene_ID	GO_Terms
AT3G02770	['GO:0005737', 'GO:0005829']
AT3G02780	['GO:0005739', 'GO:0005829', 'GO:0009507']
AT3G02790	['GO:0005634', 'GO:0005737', 'GO:0010494']
AT3G02800	['GO:0005634', 'GO:0005737']
AT3G02810	['GO:0005634', 'GO:0005886', 'GO:0090404']
AT3G02820	['GO:0005634']
AT3G02830	['GO:0005634', 'GO:0005829']
AT3G02840	['GO:0005634', 'GO:0005737']
AT3G02850	['GO:0005634']
AT3G02860	['GO:0005634', 'GO:0005681', 'GO:0005829']
AT3G02870	['GO:0005737', 'GO:0005829', 'GO:0005886']
AT3G02875	['GO:0005783', 'GO:0009507']
AT3G02880	['GO:0005576', 'GO:0005829', 'GO:0005886', 'GO:0009505', 'GO:0009506']
AT3G02885	['GO:0005576', 'GO:0009506']
AT3G02890	['GO:0005634']
AT3G02900	['GO:0005576', 'GO:0005829', 'GO:0009536', 'GO:0009941']
AT3G02920	['GO:0005634']
AT3G02930	['GO:0005783', 'GO:0005875']
AT3G02940	['GO:0005634']
AT3G02950	['GO:0000347', 'GO:0000445', 'GO:0005634']
AT3G02960	['GO:0005886']
AT3G02970	['GO:0009507']
AT3G02975	['GO:0005739']
AT3G02980	['GO:0009507']
AT3G02990	['GO:0005634']
AT3G03000	['GO:0000325']
AT3G03010	['GO:0005739']
AT3G03020	['GO:0005739']
AT3G03030	['GO:0005634', 'GO:0005739', 'GO:0009536']
AT3G03040	['GO:0005634']
AT3G03050	['GO:0005768', 'GO:0005783', 'GO:0005794', 'GO:0005802', 'GO:0005886']
AT3G03060	['GO:0005739', 'GO:0009505']
AT3G03070	['GO:0005739', 'GO:0045271']
AT3G03080	['GO:0005737', 'GO:0005829']
AT3G03090	['GO:0000325', 'GO:0005774', 'GO:0005886', 'GO:0009705']
AT3G03100	['GO:0005739', 'GO:0005829', 'GO:0045271']
AT3G03110	['GO:0009506']
AT3G03120	['GO:0005794']
AT3G03130	['GO:0005634']
AT3G03140	['GO:0005634', 'GO:0009506']
AT3G03160	['GO:0005739']
AT3G03170	['GO:0005739']
AT3G03180	['GO:0005886']
AT3G03190	['GO:0005737']
AT3G03200	['GO:0005634']
AT3G03210	['GO:0005794', 'GO:0005796']
AT3G03220	['GO:0005576']
AT3G03240	['GO:0009507']
AT3G03250	['GO:0005737', 'GO:0005829', 'GO:0005886', 'GO:0090406']
AT3G03260	['GO:0005634']
AT3G03270	['GO:0005737', 'GO:0005829', 'GO:0005886']
AT3G03272	['GO:0005576']
AT3G03280	['GO:0005634']
AT3G03290	['GO:0005739']
AT3G03300	['GO:0005634']
AT3G03310	['GO:0005634']
AT3G03330	['GO:0005576', 'GO:0005783', 'GO:0005886']
AT3G03340	['GO:0005634', 'GO:0005685']
AT3G03350	['GO:0005576']
AT3G03360	['GO:0005737']
AT3G03370	['GO:0005634', 'GO:0005739']
AT3G03380	['GO:0005634', 'GO:0009507']
AT3G03400	['GO:0005634']
AT3G03420	['GO:0005739', 'GO:0009507']
AT3G03430	['GO:0005737', 'GO:0005739']
AT3G03440	['GO:0009507']
AT3G03445	['GO:0005634']
AT3G03450	['GO:0005634']
AT3G03460	['GO:0005634', 'GO:0016514']
AT3G03470	['GO:0005789', 'GO:0005829', 'GO:0009507']
AT3G03490	['GO:0005634', 'GO:0005829']
AT3G03500	['GO:0005634']
AT3G03510	['GO:0005634']
AT3G03520	['GO:0000325', 'GO:0005886', 'GO:0009506']
AT3G03530	['GO:0005886']
AT3G03540	['GO:0005829', 'GO:0005886']
AT3G03550	['GO:0005634']
AT3G03560	['GO:0005634', 'GO:0005829']
AT3G03570	['GO:0005634']
AT3G03580	['GO:0005739']
AT3G03590	['GO:0009507']
AT3G03600	['GO:0005763', 'GO:0009507']
AT3G03610	['GO:0005739']
AT3G03620	['GO:0005886']
AT3G03630	['GO:0009507', 'GO:0031977']
AT3G03640	['GO:0005783', 'GO:0009507']
AT3G03650	['GO:0005794', 'GO:0009506']
AT3G03660	['GO:0005634']
AT3G03670	['GO:0005576']
AT3G03680	['GO:0031982']
AT3G03690	['GO:0005739', 'GO:0005886']
AT3G03700	['GO:0005886']
AT3G03710	['GO:0005829', 'GO:0009507', 'GO:0009570']
AT3G03720	['GO:0000325', 'GO:0009705']
AT3G03726	['GO:0005634']
AT3G03730	['GO:0005634', 'GO:0005730', 'GO:0005737']
AT3G03740	['GO:0005634', 'GO:0005829']
AT3G03750	['GO:0005634']
AT3G03760	['GO:0005634']
AT3G03773	['GO:0005634', 'GO:0005737', 'GO:0009507', 'GO:0101031']
AT3G03780	['GO:0005737', 'GO:0005829', 'GO:0005886', 'GO:0009506', 'GO:0009507', 'GO:0009941', 'GO:0048046']
AT3G03790	['GO:0005634', 'GO:0009507']
AT3G03800	['GO:0005886', 'GO:0016324', 'GO:0090404']
AT3G03810	['GO:0005794', 'GO:0009507']
AT3G03820	['GO:0005739']
AT3G03826	['GO:0005576']
AT3G03828	['GO:0005576']
AT3G03830	['GO:0009507']
AT3G03840	['GO:0005739']
AT3G03850	['GO:0009507']
AT3G03870	['GO:0005634']
AT3G03880	['GO:0005739']
AT3G03890	['GO:0005576', 'GO:0009507']
AT3G03900	['GO:0005829', 'GO:0009507']
AT3G03910	['GO:0005739', 'GO:0005829', 'GO:0009507']
AT3G03920	['GO:0005634', 'GO:0005730', 'GO:0009535', 'GO:0010494']
AT3G03930	['GO:0005634']
AT3G03940	['GO:0005634']
AT3G03950	['GO:0000932', 'GO:0005634', 'GO:0010494']
AT3G03960	['GO:0005737', 'GO:0005829', 'GO:0009506', 'GO:0009507']
AT3G03970	['GO:0005634', 'GO:0005635', 'GO:0005874']
AT3G03980	['GO:0009507']
AT3G03990	['GO:0005737']
AT3G04000	['GO:0009507']
AT3G04010	['GO:0005576', 'GO:0016020']
AT3G04020	['GO:0005634', 'GO:0009507']
AT3G04030	['GO:0005739']
AT3G04050	['GO:0005737', 'GO:0005829']
AT3G04060	['GO:0005634']
AT3G04070	['GO:0005634']
AT3G04080	['GO:0005737', 'GO:0005768', 'GO:0005794', 'GO:0005797', 'GO:0005802']
AT3G04090	['GO:0005783']
AT3G04100	['GO:0005634']
AT3G04110	['GO:0005886']
AT3G04120	['GO:0000325', 'GO:0005634', 'GO:0005737', 'GO:0005739', 'GO:0005740', 'GO:0005829', 'GO:0005886', 'GO:0009507', 'GO:0048046']
AT3G04130	['GO:0009507']
AT3G04140	['GO:0005737']
AT3G04150	['GO:0005576']
AT3G04160	['GO:0005634']
AT3G04170	['GO:0005576']
AT3G04180	['GO:0005576']
AT3G04184	['GO:0005739']
AT3G04190	['GO:0005576']
AT3G04200	['GO:0005576']
AT3G04210	['GO:0005737', 'GO:0005783']
AT3G04220	['GO:0005737']
AT3G04230	['GO:0005730', 'GO:0005737', 'GO:0022626', 'GO:0022627']
AT3G04240	['GO:0005634']
AT3G04260	['GO:0009507', 'GO:0042644']
AT3G04280	['GO:0005634', 'GO:0005737', 'GO:0009507']
AT3G04290	['GO:0009507']
AT3G04300	['GO:0009507']
AT3G04320	['GO:0005576']
AT3G04340	['GO:0005829', 'GO:0009506', 'GO:0009507', 'GO:0009706', 'GO:0009941', 'GO:0062091']
AT3G04350	['GO:0005634']
AT3G04360	['GO:0005576']
AT3G04370	['GO:0005576', 'GO:0009506']
AT3G04380	['GO:0005634', 'GO:0005730', 'GO:0009506']
AT3G04400	['GO:0005829', 'GO:0009507', 'GO:0022625']
AT3G04410	['GO:0005634']
AT3G04420	['GO:0005634']
AT3G04430	['GO:0005634']
AT3G04440	['GO:0005886']
AT3G04450	['GO:0005634']
AT3G04460	['GO:0005777', 'GO:0005778']
AT3G04470	['GO:0005634']
AT3G04500	['GO:0009507']
AT3G04510	['GO:0005634']
AT3G04520	['GO:0005634', 'GO:0005829']
AT3G04530	['GO:0005634']
AT3G04540	['GO:0005576']
AT3G04545	['GO:0005576']
AT3G04550	['GO:0005829', 'GO:0009507', 'GO:0009570']
AT3G04560	['GO:0009507']
AT3G04570	['GO:0005737']
AT3G04580	['GO:0005783']
AT3G04600	['GO:0005737', 'GO:0005829']
AT3G04610	['GO:0005634', 'GO:0005737']
AT3G04630	['GO:0005634', 'GO:0005737']
AT3G04640	['GO:0016020']
AT3G04650	['GO:0005739', 'GO:0005829', 'GO:0009507']
AT3G04660	['GO:0005634', 'GO:0005737']
AT3G04670	['GO:0005634']
AT3G04680	['GO:0005634', 'GO:0005849']
AT3G04690	['GO:0005576', 'GO:0016324', 'GO:0090404']
AT3G04700	['GO:0005634']
AT3G04720	['GO:0005576', 'GO:0099503']
AT3G04730	['GO:0005634']
AT3G04735	['GO:0005576', 'GO:0048046']
AT3G04740	['GO:0005634', 'GO:0009506', 'GO:0016592']
AT3G04750	['GO:0005739']
AT3G04760	['GO:0009507']
AT3G04770	['GO:0005737', 'GO:0009507', 'GO:0022626', 'GO:0022627']
AT3G04780	['GO:0005737', 'GO:0005829']
AT3G04790	['GO:0005829', 'GO:0009507', 'GO:0009535', 'GO:0009570', 'GO:0009579', 'GO:0009941']
AT3G04800	['GO:0005739']
AT3G04810	['GO:0005737']
AT3G04820	['GO:0009507']
AT3G04830	['GO:0005634', 'GO:0005783', 'GO:0005794', 'GO:0005829']
AT3G04840	['GO:0005737', 'GO:0005829', 'GO:0009506', 'GO:0022626', 'GO:0022627']
AT3G04850	['GO:0005634']
AT3G04854	['GO:0009507']
AT3G04860	['GO:0005634']
AT3G04870	['GO:0009507', 'GO:0009941']
AT3G04880	['GO:0005634', 'GO:0005737', 'GO:0005829']
AT3G04890	['GO:0005634']
AT3G04900	['GO:0005634']
AT3G04903	['GO:0005576']
AT3G04910	['GO:0005634']
AT3G04920	['GO:0000325', 'GO:0005730', 'GO:0005737', 'GO:0005829', 'GO:0009507', 'GO:0022626', 'GO:0022627']
AT3G04930	['GO:0005634']
AT3G04940	['GO:0005829', 'GO:0009507']
AT3G04943	['GO:0005576']
AT3G04945	['GO:0005576']
AT3G04960	['GO:0005634', 'GO:0005737', 'GO:0005794']
AT3G04970	['GO:0005576']
AT3G04980	['GO:0005737']
AT3G04990	['GO:0005737']
AT3G05000	['GO:0005794', 'GO:0005829', 'GO:1990071']
AT3G05010	['GO:0005886', 'GO:0009507']
AT3G05020	['GO:0009507']
AT3G05030	['GO:0005739', 'GO:0005829']
AT3G05040	['GO:0005634', 'GO:0005635']
AT3G05060	['GO:0005634', 'GO:0005730', 'GO:0031428', 'GO:0032040']
AT3G05070	['GO:0005634', 'GO:0005829']
AT3G05080	['GO:0009507']
AT3G05090	['GO:0005634', 'GO:0005829', 'GO:0080008']
AT3G05110	['GO:0005886']
AT3G05120	['GO:0005634', 'GO:0005737']
AT3G05140	['GO:0005634', 'GO:0005737', 'GO:0005886']
AT3G05150	['GO:0005634']
AT3G05160	['GO:0009507']
AT3G05165	['GO:0005739']
AT3G05170	['GO:0005634']
AT3G05180	['GO:0048046']
AT3G05190	['GO:0009507']
AT3G05200	['GO:0005576', 'GO:0005886']
AT3G05210	['GO:0005634']
AT3G05220	['GO:0005576', 'GO:0009506']
AT3G05230	['GO:0005783', 'GO:0005787', 'GO:0009505', 'GO:0009506', 'GO:0009507']
AT3G05240	['GO:0005739']
AT3G05250	['GO:0005737']
AT3G05260	['GO:0009507']
AT3G05270	['GO:0031410', 'GO:1903754']
AT3G05280	['GO:0005794', 'GO:0005829']
AT3G05290	['GO:0005777', 'GO:0009507']
AT3G05300	['GO:0005737']
AT3G05310	['GO:0005739']
AT3G05320	['GO:0005794']
AT3G05327	['GO:0005737']
AT3G05330	['GO:0005739', 'GO:0005829', 'GO:0005875', 'GO:0009574']
AT3G05340	['GO:0009507']
AT3G05345	['GO:0009507']
AT3G05350	['GO:0005829', 'GO:0009507', 'GO:0009570']
AT3G05360	['GO:0005886']
AT3G05365	['GO:0005634', 'GO:0005739']
AT3G05370	['GO:0005886']
AT3G05380	['GO:0005634', 'GO:0070176']
AT3G05410	['GO:0009507', 'GO:0009543', 'GO:0009654', 'GO:0019898']
AT3G05420	['GO:0005634', 'GO:0005737', 'GO:0005829']
AT3G05425	['GO:0005739']
AT3G05430	['GO:0005634', 'GO:0035098']
AT3G05450	['GO:0005634']
AT3G05460	['GO:0005576']
AT3G05470	['GO:0005576']
AT3G05480	['GO:0005634']
AT3G05490	['GO:0005576', 'GO:0009506', 'GO:0048046']
AT3G05500	['GO:0000325', 'GO:0005737', 'GO:0005811']
AT3G05510	['GO:0005739']
AT3G05520	['GO:0005634', 'GO:0005737', 'GO:0008290']
AT3G05530	['GO:0000502', 'GO:0005634', 'GO:0005737', 'GO:0005829', 'GO:0008540']
AT3G05540	['GO:0005737']
AT3G05545	['GO:0005634', 'GO:0005829']
AT3G05560	['GO:0005730', 'GO:0005737', 'GO:0005829', 'GO:0009506', 'GO:0022625', 'GO:0022626']
AT3G05580	['GO:0005634', 'GO:0005737', 'GO:0005829']
AT3G05590	['GO:0000325', 'GO:0005737', 'GO:0005773', 'GO:0005829', 'GO:0009507', 'GO:0015934', 'GO:0022625']
AT3G05600	['GO:0005829']
AT3G05625	['GO:0009507', 'GO:0009570']
AT3G05630	['GO:0005634', 'GO:0005773']
AT3G05640	['GO:0005739', 'GO:0005886']
AT3G05650	['GO:0005576']
AT3G05655	['GO:0005634']
AT3G05660	['GO:0005886']
AT3G05670	['GO:0005634']
AT3G05675	['GO:0005634']
AT3G05680	['GO:0005634', 'GO:0005654', 'GO:0016607', 'GO:0036396']
AT3G05685	['GO:0005634']
AT3G05690	['GO:0005634', 'GO:0016602']
AT3G05700	['GO:0005634']
AT3G05710	['GO:0005768', 'GO:0005794', 'GO:0005802']
AT3G05720	['GO:0005737']
AT3G05725	['GO:0005634']
AT3G05727	['GO:0005576', 'GO:0099503']
AT3G05730	['GO:0005576', 'GO:0099503']
AT3G05740	['GO:0005634']
AT3G05741	['GO:0009507']
AT3G05750	['GO:0005634', 'GO:0009574']
AT3G05760	['GO:0005634', 'GO:0005681']
AT3G05770	['GO:0005634']
AT3G05775	['GO:0005737']
AT3G05780	['GO:0005739']
AT3G05790	['GO:0005739', 'GO:0009507']
AT3G05800	['GO:0005634']
AT3G05810	['GO:0009507']
AT3G05820	['GO:0005739', 'GO:0009507']
AT3G05830	['GO:0005635', 'GO:0005654', 'GO:0005737']
AT3G05840	['GO:0005634', 'GO:0005737', 'GO:0005938']
AT3G05850	['GO:0005634']
AT3G05858	['GO:0005634']
AT3G05860	['GO:0005634']
AT3G05870	['GO:0005634', 'GO:0005680']
AT3G05900	['GO:0005737', 'GO:0005829']
AT3G05910	['GO:0005576']
AT3G05920	['GO:0005634']
AT3G05930	['GO:0005576']
AT3G05935	['GO:0005634']
AT3G05936	['GO:0005739']
AT3G05937	['GO:0005739']
AT3G05940	['GO:0005576']
AT3G05950	['GO:0005576']
AT3G05970	['GO:0005777', 'GO:0005829', 'GO:0009507']
AT3G05975	['GO:0005576']
AT3G05980	['GO:0005634']
AT3G05990	['GO:0009507']
AT3G06000	['GO:0005737']
AT3G06010	['GO:0005634']
AT3G06019	['GO:0005634']
AT3G06020	['GO:0005634']
AT3G06030	['GO:0005886', 'GO:0048046']
AT3G06035	['GO:0005829', 'GO:0016020']
AT3G06040	['GO:0005739']
AT3G06050	['GO:0005739', 'GO:0005759', 'GO:0005829']
AT3G06060	['GO:0005789', 'GO:0009507']
AT3G06080	['GO:0005634']
AT3G06085	['GO:0005739']
AT3G06090	['GO:0005576']
AT3G06100	['GO:0005576']
AT3G06110	['GO:0005634', 'GO:0005737', 'GO:0005886']
AT3G06120	['GO:0005634']
AT3G06130	['GO:0005737', 'GO:0009505']
AT3G06140	['GO:0005634']
AT3G06145	['GO:0005739']
AT3G06160	['GO:0005634']
AT3G06170	['GO:0009507']
AT3G06180	['GO:0005739']
AT3G06190	['GO:0005634']
AT3G06200	['GO:0009507']
AT3G06220	['GO:0005576']
AT3G06230	['GO:0005634']
AT3G06240	['GO:0005634']
AT3G06250	['GO:0005634']
AT3G06260	['GO:0009507', 'GO:0090406']
AT3G06280	['GO:0005739']
AT3G06290	['GO:0005634', 'GO:0034399']
AT3G06300	['GO:0000137', 'GO:0005576', 'GO:0005768', 'GO:0005794', 'GO:0005802']
AT3G06310	['GO:0005739', 'GO:0009507', 'GO:0009536', 'GO:0045271']
AT3G06320	['GO:0005739']
AT3G06330	['GO:0005737', 'GO:0009507']
AT3G06340	['GO:0005737']
AT3G06350	['GO:0009507', 'GO:0009570']
AT3G06360	['GO:0005886', 'GO:0016020']
AT3G06370	['GO:0000325', 'GO:0005774', 'GO:0009507']
AT3G06380	['GO:0005886', 'GO:0009507']
AT3G06390	['GO:0005634', 'GO:0005886']
AT3G06400	['GO:0000812', 'GO:0005634', 'GO:0005829', 'GO:0031010']
AT3G06410	['GO:0005634']
AT3G06420	['GO:0005634', 'GO:0005776']
AT3G06430	['GO:0009507']
AT3G06435	['GO:0005739']
AT3G06436	['GO:0005634']
AT3G06440	['GO:0005794']
AT3G06450	['GO:0005737', 'GO:0005886']
AT3G06455	['GO:0005634']
AT3G06460	['GO:0005789', 'GO:0009507']
AT3G06470	['GO:0005789']
AT3G06480	['GO:0000325', 'GO:0005634']
AT3G06483	['GO:0005739', 'GO:0005829']
AT3G06490	['GO:0005634']
AT3G06500	['GO:0005576', 'GO:0005739']
AT3G06510	['GO:0005829', 'GO:0005886', 'GO:0009507', 'GO:0009536', 'GO:0009707', 'GO:0009941']
AT3G06520	['GO:0005634']
AT3G06530	['GO:0000325', 'GO:0005634', 'GO:0009507']
AT3G06540	['GO:0005737', 'GO:0005968']
AT3G06545	['GO:0005739']
AT3G06550	['GO:0000138', 'GO:0005783', 'GO:0005794']
AT3G06560	['GO:0005737']
AT3G06580	['GO:0005737', 'GO:0005829']
AT3G06590	['GO:0005634']
AT3G06600	['GO:0005634', 'GO:0005635']
AT3G06610	['GO:0005634', 'GO:0005829', 'GO:0031415']
AT3G06620	['GO:0005737']
AT3G06630	['GO:0005634', 'GO:0005737']
AT3G06640	['GO:0005634', 'GO:0005737']
AT3G06650	['GO:0005737', 'GO:0005829', 'GO:0140615']
AT3G06660	['GO:0005634', 'GO:0031011']
AT3G06670	['GO:0005634', 'GO:0005829', 'GO:0016604', 'GO:0030289']
AT3G06680	['GO:0005737', 'GO:0022625']
AT3G06690	['GO:0005634', 'GO:0005777', 'GO:0005829']
AT3G06700	['GO:0005730', 'GO:0005737', 'GO:0022625']
AT3G06710	['GO:0005739']
AT3G06720	['GO:0005635', 'GO:0005730', 'GO:0005737', 'GO:0009505']
AT3G06730	['GO:0009507', 'GO:0009579', 'GO:0042644']
AT3G06740	['GO:0005634']
AT3G06750	['GO:0005634', 'GO:0016020']
AT3G06760	['GO:0005783', 'GO:0009507', 'GO:1990578']
AT3G06770	['GO:0005576', 'GO:0009507']
AT3G06790	['GO:0005739', 'GO:0009507']
AT3G06810	['GO:0005739']
AT3G06820	['GO:0070552']
AT3G06830	['GO:0090406']
AT3G06840	['GO:0009507']
AT3G06850	['GO:0005739', 'GO:0009507']
AT3G06860	['GO:0005730', 'GO:0005737', 'GO:0005777', 'GO:0005829', 'GO:0009505', 'GO:0009506']
AT3G06868	['GO:0005634']
AT3G06870	['GO:0009507']
AT3G06880	['GO:0005634', 'GO:0009507']
AT3G06900	['GO:0005687']
AT3G06910	['GO:0005634', 'GO:0005737', 'GO:0009506']
AT3G06920	['GO:0005739']
AT3G06930	['GO:0005634', 'GO:0005737', 'GO:0005829']
AT3G06950	['GO:0009507']
AT3G06960	['GO:0005634', 'GO:0005783', 'GO:0005829', 'GO:0009507', 'GO:0009536', 'GO:0009707', 'GO:0009941', 'GO:0016020']
AT3G06970	['GO:0005634']
AT3G06980	['GO:0005634', 'GO:0009507']
AT3G06985	['GO:0005576']
AT3G06990	['GO:0005634']
AT3G07000	['GO:0005634']
AT3G07005	['GO:0005576']
AT3G07010	['GO:0005576']
AT3G07020	['GO:0005634', 'GO:0005829', 'GO:0005886']
AT3G07030	['GO:0000932', 'GO:0005576', 'GO:0005634', 'GO:0010494']
AT3G07040	['GO:0005886', 'GO:0019897', 'GO:0031234']
AT3G07050	['GO:0005634', 'GO:0005730', 'GO:0009506']
AT3G07060	['GO:0009507']
AT3G07070	['GO:0005634']
AT3G07080	['GO:0009507']
AT3G07090	['GO:0005634', 'GO:0005737']
AT3G07100	['GO:0005794', 'GO:0005829', 'GO:0009507', 'GO:0030127']
AT3G07110	['GO:0005730', 'GO:0005737', 'GO:0005829', 'GO:0009506', 'GO:0022625', 'GO:0022626']
AT3G07120	['GO:0005634']
AT3G07130	['GO:0005576']
AT3G07140	['GO:0005783', 'GO:0009507', 'GO:0042765']
AT3G07160	['GO:0000148', 'GO:0005739', 'GO:0005794', 'GO:0005829', 'GO:0005886']
AT3G07170	['GO:0005634', 'GO:0005730', 'GO:0005737']
AT3G07180	['GO:0000325', 'GO:0005634', 'GO:0005783', 'GO:0042765']
AT3G07190	['GO:0009507']
AT3G07195	['GO:0005634']
AT3G07200	['GO:0005634', 'GO:0005730']
AT3G07210	['GO:0005634']
AT3G07220	['GO:0005634', 'GO:0016587']
AT3G07230	['GO:0005634', 'GO:0005829']
AT3G07250	['GO:0005634', 'GO:0009506']
AT3G07255	['GO:0005634']
AT3G07260	['GO:0005634']
AT3G07270	['GO:0005634']
AT3G07273	['GO:0005576']
AT3G07290	['GO:0005739']
AT3G07300	['GO:0005634', 'GO:0010494']
AT3G07310	['GO:0009507']
AT3G07320	['GO:0009506']
AT3G07330	['GO:0000138', 'GO:0005768', 'GO:0005794', 'GO:0005802']
AT3G07340	['GO:0005634']
AT3G07350	['GO:0005739']
AT3G07360	['GO:0005634', 'GO:0005886']
AT3G07370	['GO:0005737']
AT3G07380	['GO:0005634']
AT3G07390	['GO:0005576', 'GO:0005829', 'GO:0005886', 'GO:0016020']
AT3G07410	['GO:0005829', 'GO:0005886']
AT3G07420	['GO:0005737', 'GO:0005739', 'GO:0009507']
AT3G07425	['GO:0005739']
AT3G07430	['GO:0005829', 'GO:0009507', 'GO:0009941', 'GO:0042651']
AT3G07440	['GO:0005739']
AT3G07450	['GO:0005739']
AT3G07460	['GO:0000325', 'GO:0005576', 'GO:0099503']
AT3G07470	['GO:0000325', 'GO:0005576', 'GO:0099503']
AT3G07480	['GO:0005739', 'GO:0005829', 'GO:0045271']
AT3G07490	['GO:0005737', 'GO:0005777']
AT3G07500	['GO:0005634']
AT3G07510	['GO:0009507']
AT3G07520	['GO:0005886']
AT3G07522	['GO:0005576']
AT3G07525	['GO:0005737']
AT3G07530	['GO:0005634', 'GO:0032039']
AT3G07550	['GO:0005737']
AT3G07560	['GO:0005622', 'GO:0005778']
AT3G07565	['GO:0005634', 'GO:0009507']
AT3G07568	['GO:0005739', 'GO:0005829']
AT3G07580	['GO:0005634']
AT3G07590	['GO:0000325', 'GO:0005634', 'GO:0005730', 'GO:0016607']
AT3G07600	['GO:0005634']
AT3G07610	['GO:0005634']
AT3G07630	['GO:0009507', 'GO:0010319']
AT3G07640	['GO:0005634']
AT3G07650	['GO:0005634']
AT3G07660	['GO:0005634', 'GO:0005829']
AT3G07670	['GO:0009507']
AT3G07680	['GO:0005783', 'GO:0005789', 'GO:0005794', 'GO:0030134']
AT3G07690	['GO:0005737']
AT3G07700	['GO:0009507', 'GO:0009535', 'GO:0010287']
AT3G07710	['GO:0005634']
AT3G07720	['GO:0005634', 'GO:0005737', 'GO:0005829']
AT3G07730	['GO:0005634']
AT3G07740	['GO:0005634']
AT3G07750	['GO:0005737']
AT3G07760	['GO:0005737', 'GO:0005739']
AT3G07770	['GO:0005739', 'GO:0005829', 'GO:0009505', 'GO:0009507', 'GO:0009570']
AT3G07780	['GO:0000792', 'GO:0005634', 'GO:0005654', 'GO:0009507', 'GO:0009536']
AT3G07790	['GO:0005634']
AT3G07800	['GO:0005737']
AT3G07810	['GO:0005737', 'GO:0010494']
AT3G07820	['GO:0005576']
AT3G07830	['GO:0005576']
AT3G07840	['GO:0005576']
AT3G07850	['GO:0005576']
AT3G07860	['GO:0005634']
AT3G07870	['GO:0005634', 'GO:0009506']
AT3G07880	['GO:0005737']
AT3G07890	['GO:0005737']
AT3G07900	['GO:0005634']
AT3G07920	['GO:0005634']
AT3G07930	['GO:0005634', 'GO:0005654', 'GO:0005730']
AT3G07950	['GO:0000138', 'GO:0005794']
AT3G07960	['GO:0005634', 'GO:0005737', 'GO:0016324', 'GO:0090406']
AT3G07970	['GO:0005576']
AT3G07980	['GO:0005730', 'GO:0005773', 'GO:0005886']
AT3G07990	['GO:0005576']
AT3G08010	['GO:0009507']
AT3G08020	['GO:0005634']
AT3G08030	['GO:0005643', 'GO:0005886', 'GO:0009505', 'GO:0009507', 'GO:0099503']
AT3G08040	['GO:0005886']
AT3G08490	['GO:0005634']
AT3G08500	['GO:0005634']
AT3G08505	['GO:0005634']
AT3G08510	['GO:0005886']
AT3G08520	['GO:0022625']
AT3G08530	['GO:0005794', 'GO:0005886', 'GO:0009506', 'GO:0009507', 'GO:0030130', 'GO:0030132', 'GO:0071439']
AT3G08550	['GO:0000138', 'GO:0005737', 'GO:0005768', 'GO:0005794', 'GO:0005802', 'GO:0005886', 'GO:0009505', 'GO:0009507']
AT3G08560	['GO:0005634', 'GO:0005773', 'GO:0005829', 'GO:0033178']
AT3G08580	['GO:0000325', 'GO:0005730', 'GO:0005739', 'GO:0005740', 'GO:0005773', 'GO:0005829', 'GO:0005886', 'GO:0009505', 'GO:0009507', 'GO:0009941']
AT3G08590	['GO:0005737', 'GO:0005829', 'GO:0009506', 'GO:0048046']
AT3G08600	['GO:0005739', 'GO:0005829', 'GO:0005886']
AT3G08610	['GO:0005739', 'GO:0045271']
AT3G08620	['GO:0005634', 'GO:0005739']
AT3G08630	['GO:0009507', 'GO:0009536']
AT3G08640	['GO:0005829', 'GO:0009507', 'GO:0009536', 'GO:0009941']
AT3G08650	['GO:0005576']
AT3G08660	['GO:0005634', 'GO:0009507']
AT3G08670	['GO:0005634', 'GO:0055028']
AT3G08680	['GO:0005576', 'GO:0005829', 'GO:0005886', 'GO:0009505', 'GO:0009506']
AT3G08690	['GO:0005634']
AT3G08700	['GO:0005634']
AT3G08710	['GO:0005737', 'GO:0005829', 'GO:0005886', 'GO:0009536']
AT3G08720	['GO:0005634']
AT3G08730	['GO:0005634', 'GO:0005737', 'GO:0005739']
AT3G08740	['GO:0005829', 'GO:0009507', 'GO:0009570']
AT3G08760	['GO:0005634']
AT3G08770	['GO:0005576']
AT3G08780	['GO:0005634']
AT3G08790	['GO:0005794']
AT3G08800	['GO:0005634', 'GO:0005768']
AT3G08820	['GO:0009507']
AT3G08840	['GO:0005737', 'GO:0009507']
AT3G08850	['GO:0009507', 'GO:0031931', 'GO:0080008']
AT3G08860	['GO:0009507']
AT3G08870	['GO:0005886', 'GO:0009507']
AT3G08880	['GO:0000776', 'GO:0005634', 'GO:0031262']
AT3G08900	['GO:0005737', 'GO:0005794', 'GO:0005829', 'GO:0009506', 'GO:0016020']
AT3G08910	['GO:0005737']
AT3G08920	['GO:0009507', 'GO:0009534', 'GO:0009941']
AT3G08930	['GO:0005576', 'GO:0005829', 'GO:0009506']
AT3G08940	['GO:0005829', 'GO:0009507', 'GO:0009534', 'GO:0009535', 'GO:0009579', 'GO:0009941']
AT3G08943	['GO:0005829']
AT3G08947	['GO:0005737', 'GO:0005829']
AT3G08950	['GO:0005739']
AT3G08960	['GO:0005634', 'GO:0031074']
AT3G08970	['GO:0005788', 'GO:0009506', 'GO:0009507']
AT3G08980	['GO:0005739', 'GO:0042720']
AT3G08990	['GO:0005634']
AT3G09000	['GO:0005875', 'GO:0055028']
AT3G09010	['GO:0005634', 'GO:0005737']
AT3G09020	['GO:0005794']
